high_flour,low_flour,warm_water,sugar,yeast,salt,olive_oil,standstill,temp,bake_time,extra_effort,pineapple,pearl,elec_power,cooker_age,cooker_gender,label
113.14,74.82,179.68,6.75,4.83,3.88,17.45,44.38,222.06,10.89,True,False,True,1,97,0,1
151.86,109.1,101.45,7.06,3.39,4.83,15.83,49.05,223.32,10.21,True,False,False,0,72,1,1
137.26,62.71,175.01,9.11,6.54,4.23,16.28,42.58,223.58,10.21,True,False,False,1,50,1,1
-2.51,367.76,86.43,-12.59,106.92,90.03,51.86,-33.2,40.37,-21.91,True,True,True,0,69,1,0
-377.44,-15.84,65.4,44.91,99.5,-92.29,77.31,-30.51,221.2,103.15,False,True,True,0,15,0,0
196.76,344.36,320.39,-83.31,103.04,27.83,-23.88,12.48,-44.72,0.75,True,True,True,0,23,1,0
117.66,126.32,105.07,7.3,6.85,3.53,18.2,51.83,223.74,11.54,True,False,True,1,76,1,1
143.34,213.17,-317.22,-91.69,-34.41,-15.02,-0.15,41.19,-102.91,-74.66,False,True,False,0,82,0,0
438.68,-160.73,217.55,97.39,67.1,43.43,-24.74,148.23,-8.7,35.03,True,True,True,0,88,1,0
154.59,117.63,106.2,7.43,4.81,3.1,13.62,50.43,229.0,10.19,True,False,False,1,58,1,1
140.86,136.23,100.63,9.22,2.44,3.44,13.64,42.32,228.29,12.0,True,False,False,1,92,1,1
107.51,87.86,158.51,7.02,2.85,4.15,16.07,56.7,223.74,11.76,True,True,False,1,93,1,1
506.66,-234.71,418.42,79.65,36.16,-12.14,65.12,96.04,452.14,106.19,False,True,True,0,25,0,0
154.13,110.36,103.51,5.61,5.92,4.0,13.93,57.41,221.16,10.58,True,True,True,1,99,0,1
-345.11,-55.31,-315.89,-13.03,15.73,29.3,101.6,17.6,-98.76,-38.76,True,True,True,0,20,1,0
161.12,95.01,177.52,5.3,6.38,3.36,17.35,40.93,219.15,10.89,True,False,False,1,68,1,1
103.76,64.04,107.47,7.49,3.53,2.29,10.99,46.51,214.39,11.61,True,False,False,1,81,1,1
430.11,413.72,65.35,-82.25,76.74,0.32,15.47,159.9,392.41,86.1,False,True,False,0,69,0,0
343.01,-26.74,316.81,19.52,11.06,36.22,63.62,73.45,357.69,-69.54,False,True,True,0,89,1,0
-284.65,-343.15,-366.9,106.28,-30.69,50.23,73.98,-37.92,343.38,26.95,False,True,True,0,34,1,0
144.13,80.8,164.83,6.11,2.61,3.83,15.36,39.39,223.38,11.43,True,False,False,1,98,0,1
163.66,89.01,109.17,4.65,3.96,3.54,15.56,45.09,210.03,10.37,True,False,False,1,43,1,1
-355.04,529.95,-60.12,-93.02,-37.21,-49.6,117.8,132.33,-104.93,10.95,False,True,True,0,25,0,0
-177.01,587.95,-78.07,34.63,-50.37,63.69,57.86,-2.94,-22.42,66.24,False,True,True,0,67,1,0
154.44,69.87,139.52,8.96,2.43,4.84,17.64,45.81,224.88,10.07,True,False,False,1,89,1,1
139.36,127.47,146.0,7.45,6.47,2.23,12.31,34.42,210.2,10.72,True,False,False,1,79,0,1
100.8,64.48,145.2,7.81,3.68,3.36,11.05,37.05,229.95,10.47,True,False,False,1,52,0,1
165.3,124.91,165.42,9.35,3.32,4.67,16.96,52.12,210.57,11.57,True,False,False,0,13,1,1
-213.22,270.4,593.19,-63.71,-97.34,83.69,26.92,106.49,-242.05,84.3,False,True,True,0,48,1,0
374.97,420.07,93.15,-91.18,71.46,-2.31,110.61,-15.15,290.2,102.98,False,True,True,0,71,0,0
160.95,65.26,165.14,6.41,4.9,3.74,11.34,34.36,211.25,10.56,True,True,False,1,46,0,1
170.91,94.33,122.04,5.67,5.13,4.81,12.74,56.22,214.77,10.13,True,False,False,1,40,0,1
125.8,128.83,118.73,9.52,4.3,3.37,11.98,31.99,213.64,10.78,True,False,False,1,59,1,1
121.6,75.98,138.94,6.59,6.45,4.02,13.32,32.07,228.3,11.6,True,False,False,1,31,0,1
152.27,135.65,171.78,5.07,4.38,4.76,17.5,48.62,219.38,10.72,True,False,False,1,25,1,1
117.62,127.43,112.16,6.92,3.6,2.29,13.68,43.47,227.11,10.4,True,False,False,1,67,1,1
424.49,-3.1,56.25,-93.49,102.87,-62.56,-78.29,87.19,46.39,36.18,False,True,True,0,47,1,0
153.51,105.62,101.49,8.5,6.69,3.16,18.34,35.81,228.0,10.79,False,True,True,1,26,1,1
179.73,139.39,115.2,7.91,3.03,4.39,13.17,59.32,223.35,10.14,True,True,False,1,44,1,1
138.32,81.46,112.21,7.74,6.34,4.65,17.88,50.96,222.75,10.36,True,False,True,1,82,0,1
205.24,260.37,118.3,102.41,0.67,-27.43,30.06,99.06,671.71,31.91,False,True,True,0,78,1,0
130.25,88.0,161.21,9.56,6.78,4.53,10.72,35.64,217.04,11.51,True,False,False,1,71,1,1
-227.78,424.09,-298.91,-29.43,97.01,60.74,110.77,-34.44,442.96,-55.15,True,True,True,0,76,0,0
263.49,141.79,265.54,91.37,-30.5,-16.26,-86.59,55.39,384.96,58.47,False,True,True,0,96,1,0
131.46,-392.2,398.43,-54.04,12.5,55.64,-11.28,-69.19,626.43,11.71,False,True,True,0,41,0,0
27.36,-60.01,659.68,-18.3,-96.84,75.36,77.85,93.15,323.8,-16.66,False,True,True,1,51,0,0
238.07,-281.56,481.68,69.54,90.0,-46.23,94.34,-5.97,155.85,10.06,False,True,True,0,46,1,0
122.05,110.47,151.17,7.6,2.06,4.05,16.78,31.02,228.02,10.63,True,False,False,1,54,0,1
158.61,66.1,127.56,4.62,4.22,3.79,14.09,48.94,212.8,11.72,True,False,False,1,57,0,1
-328.82,8.15,-350.6,4.03,-72.08,25.11,-79.59,129.43,357.95,11.53,False,True,True,0,65,0,0
558.01,377.65,-383.92,46.46,-93.98,-76.68,-83.57,98.84,-149.09,-43.77,False,True,True,1,64,0,0
-179.95,130.78,660.4,-52.97,19.5,98.02,87.77,126.83,-157.16,18.7,False,True,True,0,34,1,0
137.43,95.55,113.48,8.64,6.13,4.66,10.95,44.97,228.58,10.72,True,False,False,1,37,1,1
157.59,132.71,151.72,9.98,3.7,4.48,14.69,37.17,223.93,10.72,True,True,False,1,100,0,1
182.64,-17.01,-199.68,-75.47,2.98,45.16,119.03,34.48,-44.85,-39.8,False,True,True,1,48,0,0
167.84,91.81,147.65,4.98,6.86,2.95,10.91,42.14,227.08,11.72,True,False,False,1,18,1,1
267.21,-263.84,-297.7,42.05,65.54,-45.11,103.21,98.07,567.88,-49.45,False,True,True,0,42,1,0
-51.44,-133.33,-232.37,-21.48,56.22,82.22,11.53,46.28,260.48,90.21,False,False,False,0,28,1,0
-143.27,-62.33,-136.61,33.06,7.59,47.03,9.81,70.01,-165.44,-82.84,False,True,True,0,15,1,0
406.31,16.9,380.78,90.95,92.2,-54.82,22.99,82.42,-100.84,11.21,False,True,True,1,66,0,0
-269.91,-2.94,335.76,55.42,-13.76,-96.83,-29.41,141.66,-202.17,-5.59,False,True,True,0,40,0,0
162.44,60.63,110.1,4.07,4.14,3.9,13.63,35.1,215.32,11.25,True,True,False,1,61,1,1
118.7,104.41,128.66,4.51,2.81,2.17,17.14,51.84,217.7,10.95,True,False,False,1,46,1,1
112.32,630.19,605.54,-48.48,62.2,91.7,-63.91,127.08,94.32,-42.8,False,True,True,0,100,0,0
114.7,103.78,121.86,9.08,2.59,2.83,18.87,59.34,223.59,10.48,True,False,False,1,49,1,1
172.02,122.74,163.74,6.69,4.42,2.19,14.54,32.57,216.19,11.87,True,False,False,1,98,1,1
-132.14,614.08,553.59,31.39,-27.11,-12.48,-48.49,-35.6,-134.56,39.13,False,True,True,0,15,1,0
119.88,88.43,121.49,7.79,4.31,3.72,17.41,40.12,221.62,10.43,False,False,False,1,84,0,1
129.31,121.54,113.68,9.8,4.32,2.27,11.12,35.66,212.86,10.98,True,False,False,1,26,0,1
519.12,374.64,650.19,-41.12,79.6,19.23,8.79,50.48,-165.07,-27.68,True,True,True,0,55,1,0
176.59,138.69,107.81,7.17,6.42,2.63,14.53,38.81,210.63,10.28,False,False,True,1,55,1,1
-62.27,-245.42,238.61,-46.27,-89.95,-85.14,39.43,69.0,-70.0,33.03,False,True,False,0,37,1,0
514.34,-424.63,17.95,66.81,-92.19,39.57,110.81,132.0,-204.57,109.57,False,True,True,0,71,0,0
657.0,-175.32,78.9,-46.15,64.33,-12.09,-70.98,141.5,338.9,-2.95,False,True,True,0,57,0,0
-11.83,-386.13,330.68,-60.77,-73.42,78.09,-71.31,-6.49,-190.39,30.22,False,True,True,0,36,1,0
-259.96,259.51,407.08,58.39,96.4,103.44,42.28,3.44,482.96,97.01,False,True,True,0,87,1,0
-110.18,139.12,571.39,-54.51,-24.75,100.3,-25.54,158.92,-182.11,-54.34,False,True,True,0,21,0,0
142.76,63.87,118.78,5.33,6.8,3.36,19.13,47.0,210.12,11.5,True,False,False,1,51,1,1
559.55,-288.71,241.93,37.58,50.81,-21.1,111.26,-15.53,78.22,-38.89,False,True,True,0,49,0,0
140.93,76.45,114.25,6.67,2.92,2.24,14.74,38.63,210.06,11.9,True,False,False,1,61,1,1
157.7,123.05,148.71,5.16,5.69,2.28,12.29,54.8,214.3,10.66,True,False,False,1,64,1,1
-94.86,363.82,468.0,55.54,-66.56,-15.64,8.27,-41.49,-33.3,8.09,False,True,True,0,90,1,0
110.2,101.42,154.31,7.7,6.92,3.55,17.92,54.88,224.32,10.98,True,False,False,1,37,1,1
109.36,98.65,102.22,9.56,3.23,3.88,13.18,38.25,216.13,10.82,True,False,False,1,50,0,1
144.18,67.58,122.83,6.92,2.77,2.55,18.17,51.34,215.68,11.34,True,False,False,1,91,1,1
123.97,119.45,158.05,6.94,4.15,4.4,12.42,31.17,227.98,10.12,True,False,False,1,35,0,1
380.92,154.77,-214.2,75.19,-76.42,34.56,-59.27,-60.5,300.92,69.42,False,True,True,0,23,1,0
25.46,264.01,583.04,-9.05,16.56,65.92,-74.15,29.72,109.3,23.72,False,True,True,0,29,0,0
172.26,132.16,150.96,6.55,6.92,4.91,18.33,50.09,223.87,10.52,True,False,False,1,29,1,1
-59.39,119.11,180.38,-66.5,-78.12,-62.11,-33.62,37.64,36.4,-25.99,True,True,True,0,27,1,0
-338.74,429.34,-344.62,48.64,37.88,-65.98,109.15,-62.89,621.65,-86.52,False,True,True,0,64,0,0
102.98,114.82,104.75,6.18,5.82,4.14,12.27,54.0,217.85,10.7,True,False,False,1,96,1,1
121.8,128.2,106.34,8.61,2.12,3.73,18.58,45.68,213.19,10.14,False,False,False,1,31,0,1
-395.5,418.8,-398.46,44.17,92.12,49.29,-67.7,94.95,60.85,49.72,False,True,True,0,24,1,0
135.63,453.55,173.38,-62.61,-95.77,101.12,87.51,-16.23,353.52,57.46,False,True,True,0,91,0,0
144.77,127.74,110.89,8.57,5.79,2.3,14.41,56.35,214.35,11.77,True,False,False,1,31,0,1
127.14,115.35,112.35,7.27,5.89,4.51,16.28,53.98,216.62,10.16,True,True,False,1,85,0,1
148.67,118.69,162.75,8.71,3.5,3.66,11.57,53.31,215.26,10.55,True,False,False,1,72,1,1
111.54,89.77,168.19,5.75,3.92,2.3,19.99,51.33,216.17,10.04,True,False,False,1,52,0,1
169.03,110.29,113.46,8.36,6.16,2.4,12.88,40.86,221.37,10.28,True,False,False,1,40,0,1
111.32,97.29,163.36,7.29,3.55,2.53,11.68,33.15,211.15,10.97,True,False,False,1,58,1,1
105.55,-395.01,412.91,-45.24,65.84,61.6,7.24,94.57,-268.22,-53.56,False,True,True,0,79,1,0
-257.26,32.11,287.59,-85.9,-88.32,2.54,41.39,62.14,359.75,25.84,False,True,True,0,73,1,0
-378.4,510.79,-230.42,78.93,95.58,66.52,-26.45,28.72,485.51,45.6,False,True,True,0,35,1,0
-146.25,5.48,627.11,92.07,13.17,-84.54,-52.48,0.26,-231.31,27.52,True,True,True,0,13,0,0
161.68,114.13,127.22,4.65,4.49,4.96,17.72,56.8,227.7,10.55,True,False,False,1,19,1,1
173.04,73.15,170.82,7.83,3.77,2.51,15.6,53.66,211.03,11.37,True,True,True,1,97,1,1
112.2,110.46,100.11,8.96,2.47,4.96,11.52,35.96,226.68,10.13,True,False,False,1,22,0,1
141.23,70.72,129.32,8.4,2.42,3.65,13.44,36.85,211.16,10.89,True,False,False,1,24,0,1
-247.73,-319.45,251.09,71.87,103.02,98.57,-6.02,-8.81,-58.07,-82.02,False,True,False,0,26,0,0
-90.83,125.62,498.57,97.95,93.73,-6.19,106.43,-3.87,-69.88,-84.42,False,True,True,0,57,1,0
650.35,292.34,227.57,19.04,-66.46,-30.51,0.13,-0.43,401.83,-70.08,False,True,True,0,66,0,0
374.12,33.08,246.25,27.52,-60.04,91.89,5.27,47.76,721.0,-54.78,False,True,False,0,97,1,0
103.89,92.11,121.65,7.87,5.74,2.6,13.1,56.36,210.77,11.92,True,False,False,1,87,1,1
109.18,96.32,115.71,4.96,3.55,2.71,15.26,59.9,219.06,11.8,True,True,False,1,90,0,1
168.66,552.38,107.73,-55.06,-1.76,29.69,-86.51,-17.39,121.27,-52.39,False,True,False,0,93,1,0
103.87,133.88,152.53,7.56,2.46,4.19,17.64,59.56,221.12,11.28,True,False,False,1,47,1,1
-192.98,-323.38,-262.37,-35.98,-91.27,46.65,11.12,68.52,665.45,106.32,False,False,True,0,51,1,0
129.31,129.39,176.13,9.17,6.08,4.61,18.73,48.82,223.25,11.0,True,False,False,1,38,1,1
-347.58,234.82,184.04,61.46,-72.98,-69.23,32.19,37.23,326.35,47.08,False,True,True,0,48,1,0
7.48,181.24,182.86,-31.46,0.39,89.55,88.02,72.42,228.68,6.24,False,True,True,0,52,1,0
653.67,-225.98,71.28,11.79,-32.28,13.27,-6.96,131.88,296.18,48.8,False,True,True,0,73,1,0
-266.36,441.98,-175.45,-58.34,44.39,77.96,116.81,-51.93,428.68,84.85,True,True,True,0,64,1,0
407.56,-6.64,-355.95,-9.61,24.01,99.31,68.84,58.35,385.21,96.23,False,True,True,0,66,1,0
178.2,95.65,115.4,5.33,5.0,2.87,13.58,49.32,226.17,11.79,True,False,True,1,25,1,1
289.62,457.98,549.52,-45.59,-22.23,-75.74,-11.02,-55.61,-54.2,-80.91,False,True,True,0,12,0,0
154.19,78.75,110.22,7.15,4.13,4.58,11.07,51.62,222.6,11.92,True,False,False,1,65,0,1
409.04,-86.01,-177.22,24.3,-46.66,-4.99,-37.86,-24.66,359.91,74.32,False,True,True,0,29,1,0
172.62,60.45,102.73,4.71,4.93,3.56,17.15,34.32,219.26,10.94,True,False,False,1,91,1,1
440.44,430.31,202.97,-84.18,-70.74,-13.93,61.31,152.49,-68.54,15.31,False,True,True,0,49,1,0
85.12,-168.4,623.9,-66.83,59.06,-84.02,56.0,101.48,639.66,75.33,False,True,True,1,46,0,0
-6.72,38.58,531.68,-94.89,77.84,-92.22,2.53,129.61,441.05,-14.81,False,False,True,0,45,1,0
126.43,-244.56,678.6,53.66,16.57,-97.41,-47.51,39.27,462.04,-51.11,False,True,True,0,39,0,0
118.01,111.25,177.1,9.99,4.3,2.44,17.58,50.69,227.26,10.95,True,False,False,1,79,0,1
278.33,-401.03,166.41,20.52,-16.81,80.4,64.05,-46.66,726.72,-32.38,False,True,True,0,57,0,0
162.06,134.31,152.4,7.37,3.37,3.38,18.28,49.84,211.09,11.04,True,False,False,1,33,1,1
164.82,133.15,167.64,4.79,4.15,4.6,10.37,38.02,224.37,11.74,True,False,False,1,41,1,1
176.0,93.49,159.65,5.54,5.95,3.21,17.43,47.28,210.97,10.98,True,False,False,1,58,0,1
167.14,91.49,106.6,4.68,4.51,4.49,16.77,34.18,211.88,10.62,True,False,False,1,77,1,1
68.95,-21.01,-196.99,108.06,98.97,-13.0,-45.03,124.65,115.85,-58.09,True,True,True,0,67,1,0
186.87,87.41,3.04,-56.55,59.22,-85.42,18.28,129.13,364.73,-57.72,False,True,True,0,76,1,0
175.64,120.76,162.01,7.81,2.93,4.76,15.15,50.65,212.0,10.29,True,False,False,1,65,1,1
251.4,525.41,166.27,-44.68,-82.2,79.46,-14.76,56.17,596.3,-38.82,False,True,True,0,89,1,0
570.6,-251.84,382.68,43.34,23.33,48.5,-20.77,-28.88,651.15,-87.34,False,True,True,0,77,1,0
127.68,60.4,103.91,8.83,4.49,2.33,14.03,57.91,223.51,10.1,False,False,False,1,83,0,1
-343.31,-53.44,19.91,-69.49,41.82,-67.99,-24.78,116.73,-267.18,9.17,False,True,True,0,45,0,0
127.13,137.84,122.11,4.99,5.85,3.39,10.06,32.45,211.54,11.82,True,False,False,1,60,0,1
404.41,364.05,307.62,96.87,92.55,-32.76,10.06,-31.58,644.75,-69.5,True,False,True,0,86,1,0
115.63,100.46,112.6,7.49,6.41,2.62,13.48,42.83,224.88,10.55,False,False,False,0,81,0,1
167.9,118.24,143.77,5.27,6.71,4.7,16.09,40.41,210.23,10.65,True,False,False,1,87,0,1
-29.98,547.45,50.07,-68.11,17.19,17.83,-21.32,141.76,0.91,-4.11,False,True,True,0,35,1,0
136.17,83.0,113.06,9.12,4.14,2.89,18.56,43.81,223.67,11.68,True,False,False,1,70,0,1
133.27,-72.19,456.18,106.83,-60.28,-84.6,58.46,-2.34,184.45,94.17,False,True,True,0,43,1,0
100.12,75.93,141.9,7.05,3.88,3.51,14.3,59.05,212.52,11.42,True,False,False,1,46,1,1
147.99,111.35,126.51,4.84,4.9,2.69,12.73,37.3,219.18,11.45,True,False,False,1,91,0,1
134.96,116.54,108.41,5.64,4.44,3.45,13.8,38.16,214.7,11.94,True,False,False,1,100,0,1
340.57,-240.9,-201.18,-73.01,-32.38,16.26,-71.35,130.39,134.55,78.78,True,True,True,0,17,1,0
136.79,73.68,106.73,8.03,4.42,3.21,17.68,47.99,225.37,11.15,True,False,False,1,13,0,1
-179.28,298.4,15.1,-1.21,-66.07,-51.34,-44.95,-65.69,245.88,33.75,False,True,True,0,76,1,0
176.25,135.32,142.89,6.5,6.66,2.45,14.36,37.92,220.89,11.95,True,True,False,1,84,1,1
-246.87,82.74,-110.35,-37.14,66.1,-44.0,-78.46,-30.32,605.08,-62.95,False,True,True,0,61,0,0
118.4,127.42,176.67,6.68,2.19,4.3,18.59,46.14,217.44,10.63,True,False,True,1,42,0,1
169.97,26.59,103.71,77.46,79.42,63.82,-14.14,143.59,-88.32,110.74,False,True,True,0,24,1,0
130.46,87.67,118.1,9.57,3.91,4.6,11.79,58.37,218.56,10.37,True,False,False,1,66,0,1
120.35,125.11,148.91,4.51,2.43,4.27,15.92,56.76,225.87,11.83,True,False,False,1,91,1,1
651.19,111.89,222.53,108.37,-2.72,-8.43,44.2,139.06,706.88,-78.48,False,True,True,0,13,0,0
122.18,82.23,154.71,5.89,3.21,4.71,16.63,54.69,214.54,11.38,True,False,False,1,65,1,1
154.39,76.06,151.14,4.21,6.82,3.76,19.58,43.19,222.99,11.91,True,False,False,1,21,1,1
-363.74,-72.13,387.9,-67.19,8.51,40.94,-78.37,44.68,676.23,59.63,False,True,True,0,45,0,0
148.0,103.15,163.15,8.76,5.72,3.05,11.81,37.75,216.23,11.31,False,False,False,1,62,1,1
631.82,-205.74,-12.55,11.05,20.59,84.41,-79.87,2.42,-212.57,46.94,False,True,True,0,22,0,0
661.15,520.83,371.59,109.06,100.99,53.48,88.33,155.51,330.45,-30.31,True,False,True,0,75,0,0
428.37,-247.03,79.96,-13.64,-97.59,-77.72,97.95,135.39,437.88,2.24,False,True,True,0,40,0,0
142.27,101.19,161.18,6.72,5.41,4.14,12.88,56.38,216.42,11.3,True,False,False,1,23,0,1
385.44,-420.99,439.67,-70.89,45.88,-77.56,110.08,-6.5,438.13,-8.65,False,True,True,0,50,0,0
167.02,126.58,105.4,4.98,2.18,2.82,19.03,48.16,229.14,10.07,True,False,False,1,53,0,1
-337.84,620.1,370.91,80.98,-90.33,-93.9,-19.27,143.36,-229.65,100.28,False,True,True,0,70,0,0
-174.01,148.37,-335.39,43.97,-95.01,-89.27,65.84,61.62,23.58,-61.33,True,True,True,0,88,1,0
118.7,113.16,108.23,4.22,3.97,3.98,17.82,48.58,214.07,11.66,True,False,False,1,17,1,1
134.65,130.3,154.33,8.29,2.13,2.47,18.76,57.86,227.91,10.52,False,False,False,1,25,1,1
596.45,201.35,95.25,-53.34,-41.87,58.38,88.88,134.73,-228.3,2.0,False,True,True,0,61,1,0
359.31,73.47,560.68,19.12,-73.24,74.85,66.64,21.55,309.38,68.55,False,True,True,0,62,0,0
117.38,101.5,123.43,5.67,4.94,2.01,16.61,36.87,211.21,11.97,True,False,True,1,28,1,1
63.22,60.24,532.67,-50.04,-31.13,78.49,-3.81,116.72,30.61,68.65,False,True,True,0,49,0,0
115.86,105.05,109.71,8.25,3.69,3.32,11.99,32.08,219.12,11.77,True,False,False,0,43,0,1
-111.58,586.02,43.57,-66.45,-34.05,-89.69,94.26,102.58,-62.75,103.32,False,True,True,0,36,1,0
104.15,96.22,172.61,6.35,3.77,4.23,14.51,35.5,226.04,10.56,True,False,False,1,57,1,1
139.22,116.89,153.54,9.65,3.19,4.47,19.87,30.08,211.58,10.47,False,True,True,1,58,1,1
243.55,454.81,-64.16,-28.46,-45.12,23.09,12.3,-37.28,168.92,70.43,False,True,True,0,31,1,0
149.77,94.06,142.14,6.07,4.44,4.27,10.35,33.37,219.64,10.75,True,False,False,1,33,0,1
-375.94,504.47,109.32,12.07,-2.96,79.05,-41.43,118.31,98.46,51.8,False,True,False,0,35,1,0
69.32,44.63,-351.97,18.7,5.78,12.36,80.63,117.12,695.95,25.69,False,True,True,0,95,0,0
23.7,-232.31,543.22,-91.65,79.74,-38.35,7.68,-14.75,271.16,39.1,False,True,True,0,64,0,0
173.17,121.28,125.27,7.38,2.83,3.02,19.73,44.88,220.79,11.27,True,True,False,1,81,0,1
359.39,-186.45,24.96,-8.06,-70.54,28.84,102.61,75.44,252.21,-36.68,False,True,True,1,38,1,0
144.39,66.61,129.64,9.91,2.0,2.7,17.88,51.89,227.47,11.42,True,False,False,1,19,0,1
504.92,236.35,-256.83,11.67,-43.95,13.01,-7.15,121.3,592.53,97.27,False,True,True,0,57,1,0
41.62,-57.21,-256.14,-29.59,105.98,99.99,37.75,67.22,-207.23,102.22,False,True,False,0,25,0,0
166.87,62.47,153.08,6.29,6.98,2.29,13.14,50.31,212.7,11.03,True,False,False,1,75,0,1
147.13,320.62,273.6,92.74,9.93,-94.56,116.1,63.12,489.62,-42.22,False,True,False,0,13,0,0
174.66,84.76,179.46,6.26,6.73,2.27,17.48,55.93,211.36,11.52,True,False,False,1,64,1,1
438.53,584.39,285.64,-12.89,30.78,22.0,-16.77,35.84,238.62,12.02,False,True,True,0,14,0,0
152.7,99.47,169.0,8.7,6.77,3.84,18.14,53.18,226.62,11.69,True,True,False,1,66,1,1
152.41,105.63,133.92,9.06,5.16,2.76,13.88,40.73,217.33,10.29,True,False,True,1,72,0,1
142.41,78.03,127.67,4.81,4.6,3.36,10.16,46.65,213.41,10.69,True,False,False,1,96,1,1
126.05,-420.04,-40.41,-57.26,96.22,-66.16,-77.65,85.02,547.53,46.02,False,True,True,0,67,1,0
152.8,-71.69,582.5,-83.1,-51.91,-89.9,11.88,29.47,-106.46,8.24,False,True,True,0,87,0,0
342.57,-430.77,45.3,6.38,-20.03,28.42,-39.56,-44.54,-222.16,108.28,False,True,True,0,91,0,0
-155.62,155.75,318.89,11.69,25.61,81.85,-66.04,148.12,14.1,-17.55,False,True,True,0,35,1,0
158.2,111.24,126.67,7.5,2.56,3.08,18.08,44.74,220.46,10.01,True,False,True,1,55,0,1
-16.42,-303.84,419.38,94.98,8.97,-92.68,73.61,48.39,529.06,59.4,False,True,True,0,48,1,0
397.69,120.43,-255.57,-84.88,-8.16,79.59,-10.64,32.92,-126.04,5.6,False,True,True,0,33,0,0
-224.43,-288.8,574.28,-26.36,71.07,42.96,-11.77,144.92,61.98,83.33,False,True,True,0,73,1,0
628.85,525.56,-258.23,55.47,-52.47,-35.45,7.49,124.35,539.09,-35.67,False,True,True,0,30,0,0
136.95,61.46,119.39,6.48,2.73,2.49,12.75,48.13,215.99,10.63,True,False,False,1,29,0,1
100.22,80.08,175.45,5.19,6.25,2.13,19.65,44.79,213.22,11.65,True,False,False,0,31,0,1
169.55,138.31,128.39,5.05,2.38,4.26,11.43,45.06,219.82,11.46,True,False,False,1,92,0,1
147.94,103.99,584.89,-13.37,42.82,7.74,77.04,12.63,453.72,-84.82,False,True,True,0,82,1,0
132.58,111.02,121.94,7.2,2.64,4.55,12.96,36.46,227.73,11.41,False,False,False,1,62,1,1
585.71,14.59,-270.17,103.42,-64.6,-2.02,91.87,45.64,466.58,3.37,False,False,True,0,36,1,0
144.09,72.53,125.93,6.22,3.86,2.1,12.6,50.4,211.5,10.12,True,False,False,1,55,1,1
87.96,188.51,616.76,31.64,35.13,77.84,110.7,-8.07,452.02,-80.55,False,True,True,0,63,1,0
107.69,136.48,154.9,5.11,5.04,3.26,13.14,55.6,222.23,10.55,True,False,False,1,22,1,1
207.46,139.26,6.96,68.97,74.83,99.06,-7.0,-58.34,715.92,24.74,False,True,True,0,34,0,0
274.14,280.74,-370.86,56.06,-36.49,-89.07,-48.87,-57.16,-232.44,44.66,False,True,True,1,29,1,0
436.53,233.82,427.23,97.79,93.37,-94.53,17.27,157.98,723.88,-55.73,False,True,True,0,48,0,0
196.01,-406.32,5.33,51.22,16.9,78.12,118.34,68.95,662.13,80.33,False,True,True,0,51,0,0
135.02,84.0,107.01,4.39,4.56,4.44,12.82,37.62,210.16,10.11,True,False,False,1,83,0,1
130.73,112.18,114.72,9.49,3.32,4.07,14.4,33.86,216.18,11.49,True,False,False,1,57,0,1
-239.78,120.28,-314.68,44.94,-68.19,21.77,74.95,99.08,465.31,46.29,False,True,True,0,58,1,0
55.62,68.42,626.13,50.19,26.17,-70.31,-70.19,-27.4,685.81,29.54,False,True,True,0,84,0,0
359.62,169.13,197.52,107.59,-10.51,78.22,94.71,-26.62,-251.03,48.6,False,True,True,0,89,1,0
299.86,-315.74,146.05,13.29,46.65,93.75,97.38,-52.21,152.68,33.92,False,True,True,1,34,0,0
336.36,-422.06,182.75,82.41,43.03,18.54,-68.91,-48.62,333.55,-75.07,False,False,True,0,90,0,0
-41.32,205.33,544.32,-65.49,45.76,-49.77,44.69,-4.1,654.3,84.46,False,True,True,0,66,1,0
-399.08,-357.76,66.12,-81.49,98.95,4.52,42.03,49.69,562.99,-36.59,False,True,True,0,58,1,0
135.93,82.58,133.54,9.14,4.74,2.98,12.35,55.24,212.85,10.74,False,False,False,1,30,1,1
142.77,103.32,128.12,8.02,5.46,4.49,15.01,33.78,219.04,11.0,True,False,False,1,63,0,1
217.28,-13.73,413.71,7.35,-14.14,103.69,-81.36,129.94,308.35,107.42,True,True,True,0,24,1,0
102.0,254.18,-67.78,52.54,78.35,-39.62,-4.49,-26.08,-191.4,91.27,False,True,True,0,46,1,0
613.0,388.18,290.24,-41.19,7.18,-96.6,-45.81,43.11,199.22,-72.71,False,True,True,0,15,1,0
130.63,135.29,108.1,8.76,6.85,4.19,17.66,31.08,217.52,11.03,False,False,False,1,29,0,1
589.63,456.6,-157.01,85.16,-46.39,-26.84,13.25,-46.66,-161.05,53.88,False,True,False,0,90,0,0
-177.21,558.16,498.7,-89.91,-87.97,-94.83,72.35,-15.13,-170.11,-48.72,False,True,True,0,84,1,0
328.84,251.6,-149.25,74.86,-89.11,59.32,-75.25,134.61,470.19,-69.33,False,True,True,0,30,0,0
266.9,-429.46,-330.1,-93.29,77.8,7.04,79.5,15.95,157.8,-26.88,True,True,True,0,54,1,0
155.82,113.32,113.07,6.18,4.53,2.14,15.7,53.03,222.26,11.8,True,False,False,1,65,1,1
170.71,132.21,150.94,8.08,6.31,4.38,14.03,33.89,226.51,10.5,True,False,True,1,72,0,1
